"Reporter","ReporterName","Partner","PartnerName","Year","TL","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","TrfLineDescription","DutyTypeDescription","Duty Nature","AvMethod","Note",Industry
"756","switzerland","000"," World",2023,12040027,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12040091,,0,"2  ",0,"","- -pour usages techniques","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12040099,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12051010,,0,"2  ",0,"","- - -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12051021,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12051023,,0,"2  ",,"52.90 Fr./ par 100 kg brut","- - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12051024,,0,"2  ",,"45.75 Fr./ par 100 kg brut","- - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12051026,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12051027,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12051031,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12051039,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12051040,,0,"2  ",0,"","- - -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12051051,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12051053,,0,"2  ",,"60.00 Fr./ par 100 kg brut","- - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12051054,,0,"2  ",,"52.90 Fr./ par 100 kg brut","- - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12051056,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12051057,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12051061,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12051069,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12059010,,0,"2  ",0,"","- - -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12059021,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12059023,,0,"2  ",,"52.90 Fr./ par 100 kg brut","- - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12059024,,0,"2  ",,"45.75 Fr./ par 100 kg brut","- - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12059026,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12059027,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12059031,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12059039,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12059040,,0,"2  ",0,"","- - -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12059051,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12059053,,0,"2  ",,"60.00 Fr./ par 100 kg brut","- - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12059054,,0,"2  ",,"52.90 Fr./ par 100 kg brut","- - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12059056,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12059057,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12059061,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12059069,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12060010,,0,"2  ",0,"","- -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12060021,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12060023,,0,"2  ",,"58.30 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12060024,,0,"2  ",,"49.55 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12060026,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12060027,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12060031,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12060039,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12060040,,0,"2  ",,"2.00 Fr./ par 100 kg brut","- -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","S",,Agriculture
"756","switzerland","000"," World",2023,12060041,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12060053,,0,"2  ",,"65.60 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12060054,,0,"2  ",,"58.30 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12060056,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12060057,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12060061,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12060069,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12071010,,0,"2  ",0,"","- -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12071021,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12071023,,0,"2  ",,"60.35 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12071024,,0,"2  ",,"53.20 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12071026,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12071027,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12071091,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12071099,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12072100,,0,"2  ",,"0.10 Fr./ par 100 kg brut","-- De semence","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12072910,,0,"2  ",0,"","- - -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12072921,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12072923,,0,"2  ",,"28.65 Fr./ par 100 kg brut","- - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12072924,,0,"2  ",,"21.50 Fr./ par 100 kg brut","- - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12072926,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12072927,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12072991,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12072999,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12073010,,0,"2  ",0,"","- -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12073021,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12073023,,0,"2  ",,"64.30 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12073024,,0,"2  ",,"57.15 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12073026,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12073027,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12073091,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12073099,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12074010,,0,"2  ",0,"","- -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12074021,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12074023,,0,"2  ",,"71.40 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12074024,,0,"2  ",,"64.30 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12074026,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12074027,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12074091,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12074099,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12075010,,0,"2  ",0,"","- -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12075021,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12075023,,0,"2  ",,"28.65 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12075024,,0,"2  ",,"21.50 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12075026,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12075027,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12075091,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12075099,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12076010,,0,"2  ",0,"","- -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12076021,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12076023,,0,"2  ",,"35.75 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12076024,,0,"2  ",,"28.65 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12076026,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12076027,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12076091,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12076099,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12077010,,0,"2  ",0,"","- -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12077021,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12077023,,0,"2  ",,"71.85 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12077024,,0,"2  ",,"64.65 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12077026,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12077027,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12077091,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12077099,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079111,,0,"2  ",0,"","- - -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12079113,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079114,,0,"2  ",,"57.15 Fr./ par 100 kg brut","- - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079115,,0,"2  ",,"50.05 Fr./ par 100 kg brut","- - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079116,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079117,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079118,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079119,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079921,,0,"2  ",0,"","- - - -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12079922,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079923,,0,"2  ",,"50.05 Fr./ par 100 kg brut","- - - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079924,,0,"2  ",,"42.90 Fr./ par 100 kg brut","- - - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079925,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079926,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079927,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079929,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079981,,0,"2  ",0,"","- - - -pour l'alimentation des animaux, autres que celles pour la fabrication d'huile","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12079983,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -pour l'alimentation des animaux","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079984,,0,"2  ",,"71.85 Fr./ par 100 kg brut","- - - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079985,,0,"2  ",,"64.65 Fr./ par 100 kg brut","- - - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079986,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - - -par extraction","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079987,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - - -par pressage","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079988,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -pour l'alimentation humaine","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12079989,,0,"2  ",,"0.10 Fr./ par 100 kg brut","- - - - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12081010,,0,"2  ",0,"","- -pour l'alimentation des animaux","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12081090,,0,"2  ",,"1.00 Fr./ par 100 kg brut","- -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12089010,,0,"2  ",0,"","- -pour l'alimentation des animaux","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12089090,,0,"2  ",,"1.00 Fr./ par 100 kg brut","- -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12091010,,0,"2  ",0,"","- -pour l'alimentation des animaux","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12091090,,0,"2  ",0,"","- -autres","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12092100,,0,"2  ",0,"","-- De luzerne","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12092200,,0,"2  ",0,"","-- De tr�fle (Trifolium spp.)","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12092300,,0,"2  ",0,"","-- De f�tuque","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12092400,,0,"2  ",0,"","-- Du p�turin des pr�s du Kentucky (Poa pratensis L.)","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12092500,,0,"2  ",0,"","-- De ray grass (Lolium multiflorum Lam., Lolium perenne�L.)","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12092911,,0,"2  ",0,"","- - - -pour l'alimentation des animaux","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12092912,,0,"2  ",0,"","- - - -pour usages techniques","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12092919,,0,"2  ",0,"","- - - -autres","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12092960,,0,"2  ",0,"","- - -de fl�ole des pr�s","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12092970,,0,"2  ",,"0.50 Fr./ par 100 kg brut","- - -de betteraves semi-sucri�res ou de betteraves fourrag�res","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12092980,,0,"2  ",0,"","- - -de dactyle pelotonn�, avoine jaun�tre, fromental, br�me et similaires","MFN applied duty rates",Agriculture
"756","switzerland","000"," World",2023,12092990,,0,"2  ",0,"","- - -autres","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12093000,,0,"2  ",0,"","- Graines de plantes herbac�es utilis�es principalement pour leurs fleurs","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12099100,,0,"2  ",0,"","-- Graines de l�gumes","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12099911,,0,"2  ",0,"","- - - -pour l'alimentation des animaux","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12099912,,0,"2  ",0,"","- - - -pour usages techniques","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12099919,,0,"2  ",,"43.00 Fr./ par 100 kg brut","- - - -autres","MFN applied duty rates","S",,,Agriculture
"756","switzerland","000"," World",2023,12099991,,0,"2  ",0,"","- - - -pour l'alimentation des animaux","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12099999,,0,"2  ",0,"","- - - -autres","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12101000,,0,"2  ",0,"","- C�nes de houblon, non broy�s ni moulus ni sous forme de pellets","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12102000,,0,"2  ",0,"","- C�nes de houblon, broy�s, moulus ou sous forme de pellets; lupuline","MFN applied duty rates","A",Agriculture
"756","switzerland","000"," World",2023,12112000,,0,"2  ",0,"","- Racines de ginseng","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12113000,,0,"2  ",0,"","- Coca (feuille de)","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12114000,,0,"2  ",0,"","- Paille de pavot","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12115000,,0,"2  ",0,"","- Eph�dra","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12116000,,0,"2  ",0,"","- Ecorce de cerisier africain (Prunus africana)","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12119000,,0,"2  ",0,"","- Autres","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12122100,,0,"2  ",0,"","-- Destin�es � l'alimentation humaine","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12122910,,0,"2  ",0,"","- - -farines pour l'alimentation des animaux","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12122990,,0,"2  ",0,"","- - -autres","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12129110,,0,"2  ",0,"","- - -pour l'alimentation des animaux","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12129190,,0,"2  ",0,"","- - -autres","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12129210,,0,"2  ",0,"","- - -graines de caroubes","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12129291,,0,"2  ",0,"","- - - -pour l'alimentation des animaux","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12129299,,0,"2  ",0,"","- - - -autres","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12129310,,0,"2  ",0,"","- - -pour l'alimentation des animaux","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12129390,,0,"2  ",0,"","- - -autres","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12129410,,0,"2  ",0,"","- - -pour l'alimentation des animaux","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12129490,,0,"2  ",0,"","- - -autres","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12129920,,0,"2  ",0,"","- - -pour l'alimentation des animaux","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12129990,,0,"2  ",0,"","- - -autres","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12130010,,0,"2  ",0,"","-pour usages techniques","MFN applied duty rates","A",,,Agriculture
"756","switzerland","000"," World",2023,12130091,,0,"2  ",0,"","- -pailles, non travaill�es","MFN applied duty rates","A",,Agriculture
"756","switzerland","000"," World",2023,12130099,,0,"2  ",0,"","- -autres","MFN applied duty rates","A",,,Agriculture
